eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
0e:47:35:8e:59:a7,ae:00:4a:06:2b:46,None,None,42,,0.05227971076965332,0,252,3,5,0.8956492198997417,0.10435078010025851
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.049961090087890625,0,350,4,6,0.8841782143566115,0.11582178564338853
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.05011177062988281,1,448,4,7,0.8884848774575861,0.11151512254241425
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.050423383712768555,2,504,4,7,0.8810067748713181,0.1189932251286825
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.6624844074249268,3,518,3,6,0.8676357292502723,0.13236427074972817
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.05175042152404785,4,616,3,7,0.8789698549557216,0.12103014504427889
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.9506421089172363,1,196,1,1,0.6295014026895897,0.3704985973104104
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,10.0.0.2,10.0.0.8,98,ICMP,0.05440688133239746,1,196,1,1,0.6181614555996426,0.38183854440035747
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,None,None,42,,0.08854937553405762,0,238,2,2,0.6037288023474755,0.39627119765252433
ae:00:4a:06:2b:46,de:0b:b6:a5:6e:b6,None,None,42,,0.053995370864868164,1,280,2,3,0.7017385814850414,0.2982614185149582
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,None,None,42,,3.2724530696868896,0,0,1,0,0.49120084593003904,0.5087991540699608
ae:00:4a:06:2b:46,0e:47:35:8e:59:a7,None,None,42,,0.05135202407836914,1,84,1,1,0.4402058563785278,0.5597941436214724
be:28:b3:18:ec:b2,ff:ff:ff:ff:ff:ff,None,None,42,,0.23550176620483398,0,126,2,2,0.44514180472859227,0.5548581952714077
be:28:b3:18:ec:b2,ff:ff:ff:ff:ff:ff,None,None,42,,0.05218648910522461,1,168,2,3,0.5338647736335549,0.466135226366445
0e:47:35:8e:59:a7,be:28:b3:18:ec:b2,None,None,42,,0.04976654052734375,0,210,3,4,0.7971655166894712,0.20283448331052872
be:28:b3:18:ec:b2,ff:ff:ff:ff:ff:ff,None,None,42,,0.05027294158935547,2,252,3,5,0.8200431817545563,0.17995681824544393
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,109.126.146.116,10.0.0.8,162,ICMP,0.05545210838317871,0,414,4,6,0.1389839454763216,0.8610160545236784
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,109.79.162.118,10.0.0.8,162,ICMP,0.05002164840698242,0,576,5,7,0.1348665892701496,0.8651334107298503
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,38.55.15.205,10.0.0.8,162,ICMP,0.049648284912109375,0,738,6,8,0.13981500196856228,0.8601849980314376
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,245.29.219.8,10.0.0.8,162,ICMP,0.049753427505493164,0,900,7,9,0.13500042144674493,0.8649995785532549
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,244.49.119.138,10.0.0.8,162,ICMP,0.04956459999084473,0,1062,8,10,0.13181860326492675,0.8681813967350731
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,223.171.79.85,10.0.0.8,162,ICMP,0.06884002685546875,0,1224,9,11,0.13007185001817353,0.8699281499818263
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,248.125.36.161,10.0.0.8,162,ICMP,0.05063343048095703,0,1386,10,12,0.1386978242761137,0.8613021757238861
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,41.82.157.134,10.0.0.8,162,ICMP,0.049826860427856445,0,1548,11,13,0.15090417348246296,0.8490958265175371
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,138.210.218.247,10.0.0.8,162,ICMP,0.050684452056884766,0,1710,12,14,0.14441324920206494,0.8555867507979351
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,243.80.166.255,10.0.0.8,162,ICMP,0.04967832565307617,0,1872,13,15,0.1326287111280532,0.8673712888719469
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,190.99.113.191,10.0.0.8,162,ICMP,0.04963040351867676,0,1992,14,15,0.1046626873857137,0.8953373126142865
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,6.134.49.79,10.0.0.8,162,ICMP,0.04954814910888672,0,2112,14,15,0.29439026822427017,0.7056097317757303
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,218.235.119.231,10.0.0.8,162,ICMP,0.04997897148132324,0,2274,15,16,0.10771824294126925,0.8922817570587309
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,213.168.113.82,10.0.0.8,162,ICMP,0.04926753044128418,0,2436,16,17,0.10959217456520086,0.8904078254347992
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,9.161.28.85,10.0.0.8,162,ICMP,0.050217390060424805,0,2598,17,18,0.2918676149516169,0.7081323850483835
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,112.108.37.85,10.0.0.8,162,ICMP,0.0488584041595459,0,2760,18,19,0.10625884123186756,0.8937411587681325
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,82.167.10.191,10.0.0.8,162,ICMP,0.049431562423706055,0,2880,19,19,0.10450445526695527,0.8954955447330447
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,78.191.181.83,10.0.0.8,162,ICMP,0.04963207244873047,0,3000,20,19,0.10684848378745437,0.8931515162125456
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,75.29.130.85,10.0.0.8,162,ICMP,0.049474239349365234,0,3120,20,19,0.20255781557766858,0.7974421844223316
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,163.243.29.161,10.0.0.8,162,ICMP,0.04961895942687988,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,66.128.80.85,10.0.0.8,162,ICMP,0.04874467849731445,0,3240,20,19,0.29258451677464836,0.7074154832253519
