eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,76.102.30.154,10.0.0.8,174,TCP,0.04947328567504883,0,1674,10,20,0.1689807913090808,0.8310192086909193
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.05119514465332031,5,1542,9,20,0.9786557239057241,0.021344276094276093
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.051009178161621094,5,1542,9,20,0.9706095746645285,0.029390425335471773
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05219554901123047,3,1542,9,20,0.9786557239057241,0.021344276094276093
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,139.251.92.111,10.0.0.8,174,TCP,0.04995369911193848,0,1674,10,20,0.16564745797574745,0.8343525420242527
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.051142215728759766,5,1542,9,20,0.9786557239057241,0.021344276094276093
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.0510714054107666,0,1500,10,19,0.9724953868348226,0.027504613165177622
f2:55:e2:50:cd:41,ff:ff:ff:ff:ff:ff,None,None,42,,0.050040483474731445,1,1500,10,19,0.973707508046944,0.026292491953056406
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,204.135.47.134,10.0.0.8,174,TCP,0.05205988883972168,0,1500,10,19,0.16546227279056228,0.8345377272094379
0e:a7:89:c9:2c:ad,ff:ff:ff:ff:ff:ff,None,None,42,,0.05067133903503418,4,1500,10,19,0.9781510942760944,0.021848905723905722
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04984116554260254,3,1500,10,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.050253868103027344,3,1500,10,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,92.132.156.75,10.0.0.8,174,TCP,0.052823781967163086,0,1500,10,19,0.1687956061238956,0.8312043938761046
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.04972505569458008,1,1500,10,19,0.9741620535014893,0.025837946498510952
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04953432083129883,4,1500,10,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,109.239.182.184,10.0.0.8,174,TCP,0.049405574798583984,0,1632,11,19,0.16712893945722895,0.8328710605427713
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04882669448852539,3,1500,10,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05065464973449707,4,1500,10,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,173.254.204.237,10.0.0.8,174,TCP,0.05313229560852051,0,1632,11,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05007743835449219,2,1632,11,19,0.9722176090570448,0.027782390942955395
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049831390380859375,4,1500,10,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,156.201.64.254,10.0.0.8,174,TCP,0.053460121154785156,0,1632,11,19,0.16546227279056228,0.8345377272094379
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05051016807556152,2,1632,11,19,0.9580623897923055,0.041937610207694785
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.051434993743896484,4,1632,11,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,236.254.219.139,10.0.0.8,174,TCP,0.04992985725402832,0,1632,11,19,0.16546227279056228,0.8345377272094379
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04933881759643555,3,1632,11,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05027365684509277,5,1632,11,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,239.133.236.50,10.0.0.8,174,TCP,0.0499112606048584,0,1764,11,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.04949069023132324,2,1632,10,19,0.9722176090570448,0.027782390942955395
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05005192756652832,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,201.26.218.128,10.0.0.8,174,TCP,0.04992055892944336,0,1764,10,19,0.16546227279056228,0.8345377272094379
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04881119728088379,3,1764,10,19,0.9571655643954802,0.04283443560452019
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.048575639724731445,4,1632,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.048087358474731445,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,31.48.156.239,10.0.0.8,174,TCP,0.05171561241149902,0,1764,10,19,0.17712893945722893,0.8228710605427713
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.051670074462890625,5,1632,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05042219161987305,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,167.154.46.154,10.0.0.8,174,TCP,0.04982352256774902,0,1764,10,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.050585031509399414,2,1632,9,19,0.9722176090570448,0.027782390942955395
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.0496518611907959,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,154.17.22.208,10.0.0.8,174,TCP,0.04926180839538574,0,1764,10,19,0.16546227279056228,0.8345377272094379
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.049782752990722656,5,1806,10,20,0.9706095746645285,0.029390425335471773
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049439430236816406,6,1674,9,20,0.9786557239057241,0.021344276094276093
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,71.22.122.186,10.0.0.8,174,TCP,0.04951667785644531,0,1806,10,20,0.1689807913090808,0.8310192086909193
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.049193382263183594,2,1806,10,20,0.9757779613174352,0.024222038682565
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05117058753967285,6,1674,9,20,0.9786557239057241,0.021344276094276093
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,190.160.0.139,10.0.0.8,174,TCP,0.05248427391052246,0,1806,10,20,0.16564745797574745,0.8343525420242527
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04989767074584961,4,1806,10,20,0.9706095746645285,0.029390425335471773
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04951119422912598,6,1674,9,20,0.9786557239057241,0.021344276094276093
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,204.184.191.168,10.0.0.8,174,TCP,0.051883697509765625,0,1764,10,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05038714408874512,2,1632,9,19,0.9722176090570448,0.027782390942955395
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04952049255371094,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,100.156.108.189,10.0.0.8,174,TCP,0.049890756607055664,0,1764,10,19,0.1687956061238956,0.8312043938761046
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05091500282287598,3,1764,10,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.049620628356933594,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,126.210.31.20,10.0.0.8,174,TCP,0.050441741943359375,0,1764,10,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05118727684020996,3,1764,10,19,0.9729874503268862,0.027012549673114124
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.0507352352142334,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,8.222.24.111,10.0.0.8,174,TCP,0.0525360107421875,0,1764,10,19,0.4407731436048233,0.5592268563951767
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.04998350143432617,3,1764,10,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.050586700439453125,3,1632,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.05193448066711426,6,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,23.2.102.147,10.0.0.8,174,TCP,0.051351308822631836,0,1764,10,19,0.20045246886899365,0.7995475311310065
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05191993713378906,3,1632,9,19,0.9571655643954802,0.04283443560452019
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.049854278564453125,4,1632,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04935288429260254,5,1632,9,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,139.103.136.217,10.0.0.8,174,TCP,0.051017045974731445,0,1632,9,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.05248212814331055,3,1632,9,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05060768127441406,4,1632,9,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04900407791137695,5,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,47.100.92.23,10.0.0.8,174,TCP,0.04935956001281738,0,1632,9,19,0.17212893945722893,0.8278710605427713
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.04954814910888672,3,1632,9,19,0.9729874503268862,0.027012549673114124
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.05131793022155762,5,1500,8,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04947495460510254,5,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,208.26.162.139,10.0.0.8,174,TCP,0.051903724670410156,0,1632,9,19,0.16546227279056228,0.8345377272094379
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.0496065616607666,5,1500,8,19,0.9571655643954802,0.04283443560452019
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.04950404167175293,6,1500,8,19,0.9571655643954802,0.04283443560452019
0a:e7:be:36:6a:49,ff:ff:ff:ff:ff:ff,None,None,42,,0.04873514175415039,4,1500,8,19,0.9781510942760944,0.021848905723905722
ca:e0:ff:ef:c4:6f,06:4b:19:d5:69:9c,148.130.205.123,10.0.0.8,174,TCP,0.05070948600769043,0,1500,8,19,0.16546227279056228,0.8345377272094379
e6:64:10:ba:dd:9b,ff:ff:ff:ff:ff:ff,None,None,42,,0.0495760440826416,2,1500,8,19,0.9722176090570448,0.027782390942955395
ba:5b:23:68:59:e1,ff:ff:ff:ff:ff:ff,None,None,42,,0.048975467681884766,6,1500,8,19,0.9571655643954802,0.04283443560452019
