eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.00946950912475586,11,1134,2,26,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.17354249954223633,12,1176,2,27,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.03985309600830078,13,1218,2,28,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.014722347259521484,14,1260,2,29,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.14713048934936523,15,1176,2,27,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.03852391242980957,16,1218,2,28,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.014778614044189453,17,1260,2,29,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.13180780410766602,18,1134,2,26,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.03885841369628906,16,966,2,22,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.013962507247924805,17,1008,2,23,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.010796308517456055,18,1050,2,24,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009256601333618164,19,1092,2,25,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009247064590454102,20,1134,2,26,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.13879919052124023,18,924,2,21,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.0375514030456543,19,966,2,22,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.014389514923095703,20,1008,2,23,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.010196685791015625,21,1050,2,24,1.0,0.0
4e:97:14:19:90:f0,ff:ff:ff:ff:ff:ff,None,None,42,,0.009215354919433594,22,1092,2,25,1.0,0.0
