eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,36.190.4.112,10.0.0.8,174,TCP,0.04978370666503906,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,14.127.33.63,10.0.0.8,174,TCP,0.049300432205200195,0,3390,21,20,0.17920636052400765,0.8207936394759926
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,112.64.38.104,10.0.0.8,174,TCP,0.050660133361816406,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,182.189.48.11,10.0.0.8,174,TCP,0.04929757118225098,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,105.223.166.17,10.0.0.8,174,TCP,0.04966163635253906,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,127.127.150.45,10.0.0.8,174,TCP,0.04954409599304199,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,21.68.79.163,10.0.0.8,174,TCP,0.04870796203613281,0,3390,21,20,0.16219036725801433,0.8378096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,51.32.163.34,10.0.0.8,174,TCP,0.04952430725097656,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,219.221.111.111,10.0.0.8,174,TCP,0.049510955810546875,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,32.47.131.127,10.0.0.8,174,TCP,0.048509836196899414,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,65.255.173.30,10.0.0.8,174,TCP,0.04826641082763672,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,9.33.56.163,10.0.0.8,174,TCP,0.049794673919677734,0,3390,21,20,0.25257352164948926,0.7474264783505112
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,21.163.159.112,10.0.0.8,174,TCP,0.048863887786865234,0,3390,21,20,0.16219036725801433,0.8378096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,18.144.111.160,10.0.0.8,174,TCP,0.04896807670593262,0,3390,21,20,0.16219036725801433,0.8378096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,38.95.83.241,10.0.0.8,174,TCP,0.04865860939025879,0,3390,21,20,0.158857033924681,0.8411429660753192
f6:9f:4e:d5:6e:db,ff:ff:ff:ff:ff:ff,None,None,42,,0.04959583282470703,1,3258,20,20,0.6745909403942026,0.32540905960579697
ea:b8:70:0c:01:d9,f6:9f:4e:d5:6e:db,None,None,42,,0.048293113708496094,1,3126,19,20,0.7201760241987138,0.279823975801286
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,169.14.107.159,10.0.0.8,174,TCP,0.048592329025268555,0,3126,19,20,0.08325549822915551,0.9167445017708449
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,106.166.183.83,10.0.0.8,174,TCP,0.04987192153930664,0,3126,19,20,0.08492216489582219,0.9150778351041783
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,231.131.169.206,10.0.0.8,174,TCP,0.049559593200683594,0,3258,20,20,0.15280099544493145,0.847199004555069
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,68.50.38.3,10.0.0.8,174,TCP,0.04793977737426758,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,228.140.102.7,10.0.0.8,174,TCP,0.04813265800476074,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,124.225.45.140,10.0.0.8,174,TCP,0.049390316009521484,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,172.109.247.206,10.0.0.8,174,TCP,0.050241947174072266,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,144.79.104.173,10.0.0.8,174,TCP,0.048584938049316406,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,33.190.107.173,10.0.0.8,174,TCP,0.04891490936279297,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,101.33.150.225,10.0.0.8,174,TCP,0.049277544021606445,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,156.225.55.196,10.0.0.8,174,TCP,0.04993844032287598,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,182.241.100.44,10.0.0.8,174,TCP,0.04885983467102051,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,157.3.13.55,10.0.0.8,174,TCP,0.04832959175109863,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,188.111.23.140,10.0.0.8,174,TCP,0.04747915267944336,0,3390,21,20,0.15719036725801433,0.8428096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,92.63.127.147,10.0.0.8,174,TCP,0.0475153923034668,0,3390,21,20,0.158857033924681,0.8411429660753192
f6:9f:4e:d5:6e:db,ff:ff:ff:ff:ff:ff,None,None,42,,0.0490720272064209,1,3258,20,20,0.6745909403942026,0.32540905960579697
ea:b8:70:0c:01:d9,f6:9f:4e:d5:6e:db,None,None,42,,0.04783272743225098,1,3126,19,20,0.7201760241987138,0.279823975801286
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,49.111.255.9,10.0.0.8,174,TCP,0.0480802059173584,0,3126,19,20,0.08492216489582219,0.9150778351041783
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,113.202.106.210,10.0.0.8,174,TCP,0.047675132751464844,0,3126,19,20,0.08492216489582219,0.9150778351041783
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,214.144.173.68,10.0.0.8,174,TCP,0.05066037178039551,0,3258,20,20,0.15280099544493145,0.847199004555069
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,106.111.37.228,10.0.0.8,174,TCP,0.048423051834106445,0,3390,21,20,0.158857033924681,0.8411429660753192
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,19.160.45.21,10.0.0.8,174,TCP,0.04830336570739746,0,3390,21,20,0.16219036725801433,0.8378096327419858
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,53.49.57.18,10.0.0.8,174,TCP,0.04808545112609863,0,3390,21,20,0.158857033924681,0.8411429660753192
