eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,167.196.78.119,10.0.0.10,162,ICMP,0.03477287292480469,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,208.85.191.179,10.0.0.10,162,ICMP,0.03465604782104492,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,75.11.134.0,10.0.0.10,162,ICMP,0.034345388412475586,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,128.86.82.48,10.0.0.10,162,ICMP,0.034060001373291016,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,135.32.58.103,10.0.0.10,162,ICMP,0.03453874588012695,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,252.65.204.149,10.0.0.10,162,ICMP,0.034834861755371094,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,122.203.215.138,10.0.0.10,162,ICMP,0.03482174873352051,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,24.220.205.75,10.0.0.10,162,ICMP,0.03399825096130371,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,192.103.67.133,10.0.0.10,162,ICMP,0.035086870193481445,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,175.157.24.182,10.0.0.10,162,ICMP,0.034917593002319336,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,71.131.67.47,10.0.0.10,162,ICMP,0.0339961051940918,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,87.126.105.103,10.0.0.10,162,ICMP,0.0340726375579834,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,104.2.24.40,10.0.0.10,162,ICMP,0.033571481704711914,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,177.228.58.246,10.0.0.10,162,ICMP,0.03350472450256348,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,131.103.145.133,10.0.0.10,162,ICMP,0.034404754638671875,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,174.237.146.250,10.0.0.10,162,ICMP,0.03351950645446777,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,217.195.48.99,10.0.0.10,162,ICMP,0.03397417068481445,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,99.55.48.146,10.0.0.10,162,ICMP,0.03436875343322754,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,250.75.126.78,10.0.0.10,162,ICMP,0.03422093391418457,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,157.153.143.255,10.0.0.10,162,ICMP,0.034440040588378906,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,226.197.123.89,10.0.0.10,162,ICMP,0.03455400466918945,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,3.99.222.242,10.0.0.10,162,ICMP,0.03400373458862305,0,4860,30,29,0.04497727272727273,0.9550227272727273
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,174.158.86.131,10.0.0.10,162,ICMP,0.034343719482421875,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,166.161.84.9,10.0.0.10,162,ICMP,0.03390932083129883,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,79.101.192.91,10.0.0.10,162,ICMP,0.03408455848693848,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,220.153.109.161,10.0.0.10,162,ICMP,0.03466534614562988,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,234.88.55.32,10.0.0.10,162,ICMP,0.0344233512878418,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,224.101.166.179,10.0.0.10,162,ICMP,0.03391075134277344,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,153.254.89.169,10.0.0.10,162,ICMP,0.034108877182006836,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,6.103.192.84,10.0.0.10,162,ICMP,0.03425431251525879,0,4860,30,29,0.043977272727272726,0.9560227272727273
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,101.203.146.170,10.0.0.10,162,ICMP,0.03373408317565918,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,196.35.69.105,10.0.0.10,162,ICMP,0.036293983459472656,0,4860,30,29,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,49.88.93.219,10.0.0.10,162,ICMP,0.053453683853149414,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,195.202.222.237,10.0.0.10,162,ICMP,0.035353899002075195,0,4698,29,28,0.033125,0.966875
ce:cd:17:3b:6b:91,a2:15:23:a0:e6:af,192.218.204.161,10.0.0.10,162,ICMP,0.034546613693237305,0,4698,29,28,0.033125,0.966875
