eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032029151916503906,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033779144287109375,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03515028953552246,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03297019004821777,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03273129463195801,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03197431564331055,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.0326695442199707,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03328561782836914,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033716678619384766,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03222227096557617,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032179832458496094,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033084869384765625,29,1260,1,29,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032881736755371094,29,1260,1,29,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03307533264160156,0,1302,2,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.035608768463134766,1,1302,2,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032788753509521484,28,1302,2,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03188037872314453,28,1302,2,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032477378845214844,28,1302,2,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03242778778076172,28,1302,2,30,0.9960416666666667,0.003958333333333333
e6:e6:cb:4f:a8:9f,ee:60:29:63:ba:e4,None,None,42,,0.033446311950683594,0,1302,3,30,0.9935032051282051,0.006496794871794872
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03336954116821289,27,1302,3,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.034133195877075195,2,1302,3,30,0.9904464285714285,0.009553571428571429
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03218579292297363,26,1302,3,30,0.9960416666666667,0.003958333333333333
86:c1:be:10:12:d3,ee:60:29:63:ba:e4,None,None,42,,0.034307241439819336,0,1302,4,30,0.9932532051282051,0.006746794871794872
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03286385536193848,3,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03214383125305176,24,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03295540809631348,24,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03211236000061035,24,1302,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.031542062759399414,4,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03132128715515137,23,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.033733367919921875,23,1302,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03278613090515137,5,1302,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03255462646484375,22,1302,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,e6:e6:cb:4f:a8:9f,10.0.0.2,10.0.0.3,98,ICMP,0.033200979232788086,0,1358,5,30,0.9948371212121212,0.005162878787878788
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03224372863769531,6,1358,5,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03195333480834961,20,1358,5,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.032706260681152344,20,1358,5,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03258252143859863,7,1358,5,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03310394287109375,19,1358,5,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03323101997375488,19,1358,5,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,86:c1:be:10:12:d3,10.0.0.2,10.0.0.4,98,ICMP,0.03292226791381836,0,1414,6,30,0.9948371212121212,0.005162878787878788
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.032090187072753906,8,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.031352996826171875,17,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03132891654968262,17,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03142595291137695,18,1414,6,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.032120704650878906,7,1414,6,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03296947479248047,8,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03254222869873047,17,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03191852569580078,17,1414,6,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.031746625900268555,17,1414,6,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.031606435775756836,9,1414,5,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.032279253005981445,10,1414,5,30,0.994875,0.005124999999999999
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03458833694458008,17,1414,5,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03269648551940918,10,1414,5,30,0.994875,0.005124999999999999
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.032529354095458984,11,1414,4,30,0.9960416666666667,0.003958333333333333
7a:c4:49:d7:23:b9,ff:ff:ff:ff:ff:ff,None,None,42,,0.03229641914367676,17,1414,4,30,0.9960416666666667,0.003958333333333333
ee:60:29:63:ba:e4,ff:ff:ff:ff:ff:ff,None,None,42,,0.03275442123413086,11,1414,4,30,0.9960416666666667,0.003958333333333333
